name,year,fuel,transmission,registration_location,color,assembly,body_type,price_pkr,mileage_km,engine_cc,battery_kwh,feature_count,brand,model
Hyundai Tucson AWD A/T Ultimate 2021,2021,Petrol,Automatic,Karachi,Silver Metallic,Local,SUV,7300000.0,52000.0,2000.0,,21,Hyundai,Tucson
Honda Civic EXi 2004,2004,Petrol,Manual,Lahore,Black,Local,Sedan,1689999.9999999998,140000.0,1500.0,,7,Honda,Civic
Mitsubishi Pajero 2001,2001,Petrol,Automatic,Islamabad,White,Imported,Unknown,4600000.0,179000.0,3500.0,,20,Mitsubishi,Pajero
Suzuki Alto VXR 2023,2023,Petrol,Manual,Karachi,Solid White,Local,Hatchback,2565000.0,55000.0,660.0,,7,Suzuki,Alto
Toyota Corolla XLi VVTi 2010,2010,Petrol,Manual,Sindh,White,Local,Sedan,2250000.0,195000.0,1300.0,,3,Toyota,Corolla
KIA Sportage AWD 2020,2020,Petrol,Automatic,Islamabad,White,Local,Crossover,6900000.0,68000.0,2000.0,,14,KIA,Sportage
Suzuki Wagon R Hybrid FX 2023,2023,Hybrid,Automatic,Punjab,Silver,Imported,Hatchback,3700000.0,17050.0,660.0,,10,Suzuki,Wagon
Honda Civic EX 1994,1994,Petrol,Manual,Un-Registered,White,Local,Sedan,650000.0,10000.0,1500.0,,8,Honda,Civic
Suzuki Mehran VXR 1999,1999,Petrol,Manual,Sindh,Snow White Pearl,Local,Hatchback,340000.0,100000.0,800.0,,0,Suzuki,Mehran
Suzuki Wagon R VXL 2018,2018,Petrol,Manual,Lahore,Pearl Black,Local,Hatchback,2075000.0,118000.0,1000.0,,11,Suzuki,Wagon
Honda Civic RS 2023,2023,Petrol,Automatic,Islamabad,Lunar Silver Metallic,Local,Sedan,9200000.0,20000.0,1500.0,,14,Honda,Civic
Honda Civic VTi Prosmatec 1.6 2003,2003,Petrol,Automatic,Karachi,Bronze,Local,Sedan,1320000.0,117500.0,1600.0,,11,Honda,Civic
Toyota Vitz FL 1.0 2002,2002,Petrol,Automatic,Sindh,Red,Imported,Hatchback,1630000.0,200000.0,1000.0,,11,Toyota,Vitz
Suzuki Mehran VXR Euro II 2017,2017,Petrol,Manual,Islamabad,Solid White,Local,Hatchback,1445000.0,55000.0,796.0,,7,Suzuki,Mehran
Haval H6 HEV 2025,2025,Hybrid,Automatic,Un-Registered,Onyx Black,Local,SUV,12700000.0,1500.0,1500.0,,0,Haval,H6
Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2007,2007,Petrol,Automatic,Islamabad,Deep lapis Blue Metallic,Local,Sedan,2125000.0,225000.0,1800.0,,14,Honda,Civic
Honda City Aspire 1.5 i-VTEC 2017,2017,Petrol,Manual,Islamabad,White,Local,Sedan,3550000.0,71000.0,1500.0,,0,Honda,City
Toyota Corolla GLi Automatic 1.3 VVTi 2020,2020,Petrol,Automatic,Karachi,Silver Metallic,Local,Sedan,4300000.0,35000.0,1300.0,,11,Toyota,Corolla
Suzuki Jimny GA MT 1989,1989,Petrol,Manual,Sindh,Silver,Imported,SUV,1650000.0,100000.0,1300.0,,10,Suzuki,Jimny
Toyota Vitz F 1.0 2015,2015,Petrol,Automatic,Islamabad,Blue,Imported,Hatchback,3290000.0,113000.0,1000.0,,11,Toyota,Vitz
Toyota Yaris Hatchback G 1.0 2021,2021,Petrol,Automatic,Islamabad,Silver,Imported,Hatchback,4599000.0,85000.0,1000.0,,10,Toyota,Yaris
MG HS Trophy 2022,2022,Petrol,Automatic,Islamabad,Pearl White Metallic,Local,Crossover,6650000.0,55200.0,1500.0,,15,MG,HS
Toyota Corolla Altis Grande X CVT-i 1.8 Black Interior 2022,2022,Petrol,Automatic,Punjab,White,Local,Sedan,7200000.0,5500.0,1800.0,,14,Toyota,Corolla
Suzuki Swift DLX 1.3 2010,2010,Petrol,Manual,Punjab,Grey,Local,Hatchback,1689999.9999999998,200400.0,1300.0,,13,Suzuki,Swift
Suzuki Mehran VX Euro II 2014,2014,Petrol,Manual,Lahore,Grey,Local,Hatchback,1300000.0,1555.0,796.0,,5,Suzuki,Mehran
Suzuki Bolan 2010,2010,Petrol,Manual,Lahore,White,Imported,Unknown,1200000.0,2000.0,660.0,,0,Suzuki,Bolan
Suzuki Cultus VXR 2003,2003,Petrol,Manual,Faisalabad,White,Local,Hatchback,695000.0,14.0,1000.0,,4,Suzuki,Cultus
KIA Sportage FWD 2021,2021,Petrol,Automatic,Sindh,Sparkling Silver,Local,Crossover,6700000.0,73000.0,2000.0,,21,KIA,Sportage
Toyota Fortuner 2.8 Sigma 4 2018,2018,Diesel,Automatic,Sindh,Super White,Local,SUV,13200000.0,124696.0,2800.0,,16,Toyota,Fortuner
Suzuki Mehran VX (CNG) 2002,2002,Petrol,Manual,Sindh,Silver,Local,Hatchback,540000.0,100000.0,800.0,,1,Suzuki,Mehran
Honda Vezel Hybrid Z Honda Sensing  2019,2019,Hybrid,Automatic,Islamabad,Navy Blue,Imported,Crossover,7798999.999999999,65686.0,1500.0,,22,Honda,Vezel
Suzuki Margalla GL 1993,1993,Petrol,Manual,Karachi,White,Local,Sedan,400000.0,100000.0,1300.0,,3,Suzuki,Margalla
Suzuki Alto VXL AGS 2022,2022,Petrol,Automatic,Karachi,Maroon,Local,Hatchback,2685000.0,47500.0,660.0,,10,Suzuki,Alto
Suzuki Alto VXR 2010,2010,Petrol,Manual,Karachi,Graphite Grey,Local,Hatchback,1050000.0,200000.0,1000.0,,5,Suzuki,Alto
Toyota Corolla XLi VVTi 2017,2017,Petrol,Manual,Karachi,White,Local,Sedan,3290000.0,72000.0,1300.0,,5,Toyota,Corolla
Suzuki Cultus VXR 2018,2018,Petrol,Manual,Lahore,White,Local,Hatchback,2480000.0,129000.0,1000.0,,10,Suzuki,Cultus
Suzuki Cultus VXR 2018,2018,Petrol,Manual,Sindh,Graphite Grey,Local,Hatchback,2400000.0,144000.0,1000.0,,12,Suzuki,Cultus
Suzuki Wagon R VXL 2021,2021,Petrol,Manual,Lahore,Silver,Local,Hatchback,2875000.0,53425.0,1000.0,,9,Suzuki,Wagon
Daihatsu Cuore CL 2003,2003,Petrol,Manual,Punjab,Silver,Imported,Hatchback,969999.9999999999,19000.0,800.0,,1,Daihatsu,Cuore
Toyota Surf SSR-X 4.0 2003,2003,Petrol,Automatic,Lahore,Silver,Imported,SUV,6000000.0,180672.0,4000.0,,12,Toyota,Surf
Suzuki Cultus EURO II 2014,2014,Petrol,Manual,Karachi,Graphite Grey,Local,Hatchback,1550000.0,81866.0,1000.0,,6,Suzuki,Cultus
Honda Civic 1.8 i-VTEC CVT 2021,2021,Petrol,Automatic,Islamabad,Taffeta White,Local,Sedan,5750000.0,72000.0,1800.0,,13,Honda,Civic
Toyota Corolla Cross 1.8 HEV X 2024,2024,Hybrid,Automatic,Karachi,Black,Local,SUV,8700000.0,10000.0,1800.0,,14,Toyota,Corolla
Suzuki Alto VXR 2022,2022,Petrol,Manual,Rawalpindi,Solid White,Local,Hatchback,2530000.0,40000.0,660.0,,9,Suzuki,Alto
Honda Civic Oriel 1.8 i-VTEC CVT 2017,2017,Petrol,Automatic,Punjab,Taffeta White,Local,Sedan,4600000.0,118250.0,1800.0,,21,Honda,Civic
Toyota Corolla Altis X Automatic 1.6 2023,2023,Petrol,Automatic,Lahore,Super White,Local,Sedan,6450000.0,30500.0,1598.0,,14,Toyota,Corolla
Toyota Corolla GLi Automatic 1.3 VVTi 2016,2016,Petrol,Automatic,Lahore,Silver Metallic,Local,Sedan,3690000.0,98000.0,1300.0,,11,Toyota,Corolla
Suzuki Mehran VXR Euro II 2017,2017,Petrol,Manual,Lahore,Graphite Grey,Local,Hatchback,1300000.0,44107.0,796.0,,6,Suzuki,Mehran
Toyota Corolla Altis X Automatic 1.6 Special Edition 2022,2022,Petrol,Automatic,Islamabad,Super White,Local,Sedan,6390000.0,25257.0,1598.0,,22,Toyota,Corolla
Toyota Corolla GLi Automatic 1.3 VVTi 2017,2017,Petrol,Automatic,Islamabad,Grey Graphite,Local,Sedan,4750000.0,25000.0,1300.0,,11,Toyota,Corolla
Nissan Clipper 2022,2022,Petrol,Automatic,Un-Registered,White,Imported,Unknown,2600000.0,67000.0,660.0,,0,Nissan,Clipper
Toyota Corolla Altis 1.6 X CVT-i 2022,2022,Petrol,Automatic,Punjab,White,Local,Sedan,5800000.0,27000.0,1600.0,,12,Toyota,Corolla
Suzuki Mehran 2016,2016,Petrol,Manual,Islamabad,White,Local,Unknown,1300000.0,70000.0,660.0,,3,Suzuki,Mehran
Suzuki Spacia 2017,2017,Petrol,Automatic,Lahore,Purple,Imported,Unknown,2475000.0,169926.0,660.0,,17,Suzuki,Spacia
Honda Civic Oriel 1.8 i-VTEC CVT 2021,2021,Petrol,Automatic,Punjab,Crystal Black,Local,Sedan,6580000.0,80000.0,1800.0,,21,Honda,Civic
Suzuki Cultus VXR 2005,2005,Petrol,Manual,Lahore,White,Local,Hatchback,810000.0,173000.0,1000.0,,5,Suzuki,Cultus
Toyota Passo G 1.0 2007,2007,Petrol,Automatic,Islamabad,Silver,Imported,Hatchback,1980000.0,135000.0,1000.0,,11,Toyota,Passo
Toyota Vitz 2008,2008,Petrol,Automatic,Punjab,White,Imported,Unknown,2380000.0,165000.0,1000.0,,9,Toyota,Vitz
MG ZS 1.5L 2022,2022,Petrol,Automatic,Sindh,White,Imported,Compact SUV,6000000.0,20281.0,1490.0,,19,MG,ZS
Haval H6 HEV 2024,2024,Hybrid,Automatic,Punjab,Black,Local,SUV,12500000.0,41000.0,1500.0,,13,Haval,H6
Toyota Prius G Touring Selection Leather Package 1.8 2010,2010,Hybrid,Automatic,Islamabad,Super White,Imported,Sedan,4195000.0,147000.0,1800.0,,15,Toyota,Prius
Porsche Taycan Base Model 2021,2021,Electric,Automatic,Punjab,Frozen Blue Metallic,Imported,Sedan,35800000.0,13000.0,,79.0,12,Porsche,Taycan
Toyota Corolla GLi 1.3 VVTi 2014,2014,Petrol,Manual,Multan,Maroon,Local,Sedan,2850000.0,187000.0,1300.0,,10,Toyota,Corolla
Toyota Corolla Altis Automatic 1.6 2020,2020,Petrol,Automatic,Islamabad,Super White,Local,Sedan,5250000.0,45000.0,1600.0,,14,Toyota,Corolla
Suzuki Hustler Hybrid G 2021,2021,Hybrid,Automatic,Punjab,Cool Khaki Pearl Metallic,Imported,Hatchback,3450000.0,56880.0,660.0,,13,Suzuki,Hustler
Honda Fit 1.5 Hybrid S Package 2016,2016,Hybrid,Automatic,Islamabad,White,Imported,Hatchback,4350000.0,72500.0,1500.0,,13,Honda,Fit
Suzuki Mehran VXR 2005,2005,Petrol,Manual,Faisalabad,Snow White Pearl,Local,Hatchback,600000.0,196000.0,800.0,,2,Suzuki,Mehran
Nissan Clipper 2012,2012,Petrol,Manual,Karachi,Grey,Imported,Unknown,1250000.0,93000.0,660.0,,10,Nissan,Clipper
Toyota Prius S Touring Selection 2020,2020,Hybrid,Automatic,Un-Registered,White,Imported,Sedan,8375000.0,21000.0,1800.0,,15,Toyota,Prius
Suzuki Cultus EURO II 2013,2013,Petrol,Manual,Sindh,Graphite Grey,Local,Hatchback,1260000.0,100000.0,1000.0,,6,Suzuki,Cultus
Honda Civic VTi Oriel 1.8 i-VTEC 2010,2010,Petrol,Manual,Sindh,Crystal Black,Local,Sedan,2300000.0,106353.0,1800.0,,16,Honda,Civic
Suzuki Swift DLX 1.3 2010,2010,Petrol,Manual,Islamabad,Solid White,Imported,Hatchback,1975000.0,210000.0,1300.0,,16,Suzuki,Swift
Toyota Corolla Altis Grande X CVT-i 1.8 Black Interior 2022,2022,Petrol,Automatic,Islamabad,Super white,Local,Sedan,7450000.0,22000.0,1800.0,,14,Toyota,Corolla
Daihatsu Move X 2021,2021,Petrol,Automatic,Un-Registered,Black,Imported,Hatchback,3450000.0,32000.0,660.0,,13,Daihatsu,Move
Suzuki Cultus VXR 2018,2018,Petrol,Manual,Karachi,White,Local,Hatchback,2275000.0,125000.0,1000.0,,10,Suzuki,Cultus
Honda City 1.3 i-VTEC 2014,2014,Petrol,Manual,Islamabad,White,Local,Sedan,3200000.0,70000.0,1300.0,,11,Honda,City
KIA Sportage AWD 2025,2025,Petrol,Automatic,Un-Registered,White,Local,Crossover,12200000.0,2200.0,2000.0,,14,KIA,Sportage
KIA Sportage FWD 2021,2021,Petrol,Automatic,Islamabad,White,Local,Crossover,6300000.0,88000.0,2000.0,,14,KIA,Sportage
Suzuki Cultus Limited Edition 2016,2016,Petrol,Manual,Lahore,White,Local,Hatchback,1789999.9999999998,95000.0,1000.0,,7,Suzuki,Cultus
Suzuki Alto VXL AGS 2019,2019,Petrol,Automatic,Karachi,Gold,Local,Hatchback,2450000.0,64000.0,660.0,,9,Suzuki,Alto
Suzuki Wagon R VXL 2017,2017,Petrol,Manual,Lahore,Solid White,Local,Hatchback,2200000.0,50000.0,1000.0,,2,Suzuki,Wagon
Suzuki Mehran VXR Euro II 2015,2015,Petrol,Manual,Lahore,White,Local,Hatchback,1200000.0,8500.0,800.0,,6,Suzuki,Mehran
Suzuki Wagon R Stingray T 2017,2017,Petrol,Automatic,Islamabad,Brown,Imported,Hatchback,3250000.0,150000.0,660.0,,13,Suzuki,Wagon
Suzuki Mehran VX (CNG) 2004,2004,Petrol,Manual,Sindh,Solid White,Local,Hatchback,670000.0,100033.0,800.0,,1,Suzuki,Mehran
Nissan Note 1.2E 2018,2018,Hybrid,Automatic,Punjab,Brilliant White Pearl,Imported,Hatchback,4300000.0,70000.0,1198.0,,15,Nissan,Note
Nissan Clipper G Aero Version 2019,2019,Petrol,Automatic,Sindh,Silver,Imported,Mini Van,3600000.0,85000.0,660.0,,11,Nissan,Clipper
Hyundai Tucson AWD A/T Ultimate 2021,2021,Petrol,Automatic,Islamabad,White,Local,SUV,7195000.0,31365.0,2000.0,,14,Hyundai,Tucson
Suzuki Mehran VX (CNG) 2006,2006,Petrol,Manual,Lahore,Solid White,Local,Hatchback,550000.0,786.0,800.0,,1,Suzuki,Mehran
Suzuki Cultus Auto Gear Shift 2018,2018,Petrol,Automatic,Islamabad,White,Local,Hatchback,3050000.0,91980.0,1000.0,,15,Suzuki,Cultus
Toyota Vitz F 1.0 2014,2014,Petrol,Automatic,Lahore,Black Mica Metallic,Imported,Hatchback,3100000.0,99252.0,1000.0,,15,Toyota,Vitz
Daihatsu Mira X SA lll 2021,2021,Petrol,Automatic,Islamabad,Burgundy,Imported,Hatchback,3650000.0,33000.0,660.0,,12,Daihatsu,Mira
Honda City 1.3 i-VTEC Prosmatec 2018,2018,Petrol,Automatic,Karachi,Lunar Silver Metallic,Local,Sedan,3375000.0,76460.0,1300.0,,11,Honda,City
Toyota Passo Moda 2020,2020,Petrol,Automatic,Karachi,Beige,Imported,Hatchback,4050000.0,35000.0,1000.0,,12,Toyota,Passo
FAW X-PV Standard 2015,2015,Petrol,Manual,Lahore,Silky Silver,Local,Mini Van,1050000.0,116601.0,1000.0,,2,FAW,X-PV
Suzuki Mehran VX (CNG) 2007,2007,Petrol,Manual,Peshawar,Blue,Local,Hatchback,780000.0,27703.0,800.0,,3,Suzuki,Mehran
Suzuki Swift DLX Automatic 1.3 Navigation 2018,2018,Petrol,Automatic,Islamabad,Graphite Grey,Local,Hatchback,2950000.0,88738.0,1300.0,,16,Suzuki,Swift
Honda City 1.3 i-VTEC 2012,2012,Petrol,Manual,Lahore,Taffeta White,Local,Sedan,2425000.0,16.0,1300.0,,7,Honda,City
Suzuki Cultus VXR 2018,2018,Petrol,Manual,Lahore,Graphite Grey,Local,Hatchback,2650000.0,135462.0,1000.0,,12,Suzuki,Cultus
Toyota Corolla Altis 1.6 X CVT-i Special Edition 2022,2022,Petrol,Automatic,Karachi,Super White,Local,Sedan,6370000.0,14000.0,1600.0,,13,Toyota,Corolla
Haval H6 HEV 2025,2025,Hybrid,Automatic,Islamabad,Polar White,Imported,SUV,12200000.0,14500.0,1500.0,,13,Haval,H6
Suzuki Swift GL CVT 2022,2022,Petrol,Automatic,Islamabad,Silky Silver,Local,Hatchback,3895000.0000000005,49000.0,1200.0,,12,Suzuki,Swift
Toyota Corolla Altis X Automatic 1.6 Special Edition 2021,2021,Petrol,Automatic,Islamabad,Graphite Grey,Local,Sedan,5700000.0,45000.0,1598.0,,0,Toyota,Corolla
Suzuki FX 1988,1988,Petrol,Manual,Islamabad,Black,Local,Unknown,300000.0,10000.0,800.0,,0,Suzuki,FX
KIA Sorento 3.5 FWD 2025,2025,Petrol,Automatic,Punjab,Clear White,Local,Compact SUV,11299999.999999998,34.0,3500.0,,20,KIA,Sorento
Nissan Safari 1993,1993,Petrol,Manual,Karachi,Blue,Imported,Unknown,4990000.0,124000.0,4200.0,,12,Nissan,Safari
Nissan Dayz Roox 2017,2017,Hybrid,Automatic,Lahore,Navy,Imported,Unknown,2450000.0,71173.0,660.0,,18,Nissan,Dayz
Toyota Roomy XS 2022,2022,Petrol,Automatic,Un-Registered,Black Mica Metallic,Imported,MPV,3675000.0,65000.0,996.0,,15,Toyota,Roomy
Toyota Aqua G 2012,2012,Hybrid,Automatic,Karachi,Silver metallic,Imported,Hatchback,3200000.0,173500.0,1500.0,,13,Toyota,Aqua
Suzuki Mehran VXR Euro II 2017,2017,Petrol,Manual,Punjab,Solid White,Local,Hatchback,1250000.0,80000.0,796.0,,4,Suzuki,Mehran
Suzuki Cultus VXR 2006,2006,Petrol,Manual,Lahore,Silver,Local,Hatchback,844999.9999999999,98000.0,1000.0,,5,Suzuki,Cultus
Haval H6 HEV 2025,2025,Hybrid,Automatic,Un-Registered,White,Local,SUV,12900000.0,25.0,1500.0,,13,Haval,H6
Honda City 1.3 i-VTEC Prosmatec 2013,2013,Petrol,Automatic,Sindh,Ralley Red,Local,Sedan,2600000.0,195000.0,1300.0,,12,Honda,City
Suzuki Mehran VXR Euro II 2019,2019,Petrol,Manual,Punjab,Solid White,Local,Hatchback,1650000.0,54000.0,796.0,,4,Suzuki,Mehran
Nissan Dayz S 2015,2015,Petrol,Automatic,Karachi,Blue,Imported,Hatchback,2100000.0,114900.0,660.0,,13,Nissan,Dayz
Suzuki Swift DLX Automatic 1.3 Navigation 2017,2017,Petrol,Automatic,Karachi,Graphite Grey,Local,Hatchback,2680000.0,90000.0,1300.0,,15,Suzuki,Swift
Nissan Note 2021,2021,Hybrid,Automatic,Un-Registered,Grey,Imported,Unknown,7500000.0,3426.0,1200.0,,8,Nissan,Note
Suzuki Wagon R Hybrid FX 2021,2021,Hybrid,Automatic,Islamabad,Turquoise,Imported,Hatchback,3850000.0,3547.0,660.0,,16,Suzuki,Wagon
Toyota Mark II Grande 2.5 2003,2003,Petrol,Automatic,Lahore,Green,Imported,Sedan,3650000.0,132000.0,2500.0,,14,Toyota,Mark
Honda Civic Oriel 1.8 i-VTEC CVT 2018,2018,Petrol,Automatic,Lahore,Modern Steel Metallic,Local,Sedan,5120000.0,65000.0,1800.0,,14,Honda,Civic
Suzuki Mehran VX (CNG) 2004,2004,Petrol,Manual,Karachi,Silver,Local,Hatchback,520000.0,100000.0,800.0,,1,Suzuki,Mehran
Honda Civic Oriel 1.8 i-VTEC CVT 2021,2021,Petrol,Automatic,Islamabad,White,Local,Sedan,6500000.0,67000.0,1800.0,,14,Honda,Civic
Daihatsu Charade 1987,1987,Petrol,Manual,Islamabad,Indigo,Imported,Unknown,1200000.0,50000.0,1300.0,,0,Daihatsu,Charade
JAC T9 Hunter 2025,2025,Diesel,Automatic,Islamabad,Black,Imported,Pick Up,12000000.0,10000.0,2000.0,,15,JAC,T9
Toyota Corolla 2.0D 2006,2006,Diesel,Manual,Rahim Yar Khan,White,Local,Sedan,2100000.0,387000.0,2000.0,,6,Toyota,Corolla
Nissan Clipper E Special Pack 2009,2009,Petrol,Automatic,Lahore,White Metallic,Imported,Mini Van,1100000.0,220902.0,660.0,,13,Nissan,Clipper
Suzuki Mehran VXR Euro II 2013,2013,Petrol,Manual,Lahore,Solid White,Local,Hatchback,950000.0,45000.0,796.0,,4,Suzuki,Mehran
Suzuki Swift DLX 1.3 2012,2012,Petrol,Manual,Lahore,Graphite Grey,Local,Hatchback,1950000.0,141000.0,1300.0,,11,Suzuki,Swift
Toyota Passo X L Package S  2022,2022,Petrol,Automatic,Un-Registered,Beige,Imported,Hatchback,4100000.0,20000.0,1000.0,,12,Toyota,Passo
Honda Vezel Hybrid Z 2016,2016,Hybrid,Automatic,Karachi,Snow White,Imported,Crossover,4700000.0,136874.0,1500.0,,23,Honda,Vezel
Honda Civic Oriel 1.8 i-VTEC CVT 2017,2017,Petrol,Automatic,Lahore,Taffeta White,Local,Sedan,5200000.0,68000.0,1800.0,,14,Honda,Civic
KIA Sportage Black Limited Edition 2024,2024,Petrol,Automatic,Punjab,Black,Local,SUV,9000000.0,12056.0,2000.0,,21,KIA,Sportage
Prince Pearl MT 2024,2024,Petrol,Manual,Islamabad,Black,Local,Hatchback,1490000.0,33000.0,800.0,,9,Prince,Pearl
Suzuki Alto VX 2022,2022,Petrol,Manual,Lahore,White,Local,Hatchback,2300000.0,53000.0,660.0,,6,Suzuki,Alto
Suzuki Bolan VX Euro II 2024,2024,Petrol,Manual,Un-Registered,White,Local,Van,2225000.0,25.0,800.0,,2,Suzuki,Bolan
Toyota Fortuner GR-S 2023,2023,Diesel,Automatic,Punjab,Black,Local,SUV,19700000.0,21000.0,2800.0,,14,Toyota,Fortuner
Toyota Land Cruiser ZX 2019,2019,Petrol,Automatic,Punjab,Attitude Black Mica,Imported,SUV,46000000.0,20400.0,4600.0,,16,Toyota,Land
Suzuki Swift GLX CVT 2023,2023,Petrol,Automatic,Islamabad,Solid White,Local,Hatchback,4600000.0,27000.0,1200.0,,13,Suzuki,Swift
Suzuki Every PC 2020,2020,Petrol,Automatic,Un-Registered,Pearl White,Imported,Micro Van,2850000.0,107149.0,660.0,,10,Suzuki,Every
Toyota Corolla GLi 1.3 VVTi 2010,2010,Petrol,Manual,Islamabad,Unlisted,Local,Sedan,2785000.0,71000.0,1300.0,,9,Toyota,Corolla
Toyota Corolla XLi VVTi 2009,2009,Petrol,Manual,Karachi,Black,Local,Sedan,2300000.0,161000.0,1300.0,,3,Toyota,Corolla
Honda Civic VTi Prosmatec 1.8 i-VTEC 2013,2013,Petrol,Automatic,Islamabad,Crystal Black,Local,Sedan,3225000.0,220000.0,1800.0,,11,Honda,Civic
Toyota Corolla GLi Automatic 1.3 VVTi 2015,2015,Petrol,Automatic,Karachi,Blue,Local,Sedan,3350000.0,102637.0,1300.0,,11,Toyota,Corolla
Suzuki Bolan VX 2012,2012,Petrol,Manual,Lahore,Black,Local,Mini Van,650000.0,29000.0,800.0,,1,Suzuki,Bolan
Suzuki Ravi Deckless 1993,1993,Petrol,Manual,Multan,Yellow,Imported,Pick Up,800000.0,1122.0,800.0,,0,Suzuki,Ravi
Honda City 1.3 i-VTEC Prosmatec 2017,2017,Petrol,Automatic,Lahore,Taffeta White,Local,Sedan,3840000.0,83000.0,1300.0,,11,Honda,City
Suzuki Mehran VX (CNG) 2010,2010,Petrol,Manual,Islamabad,Graphite Grey,Local,Hatchback,819999.9999999999,131000.0,800.0,,1,Suzuki,Mehran
Suzuki Alto G 2014,2014,Petrol,Automatic,Karachi,Maroon,Imported,Hatchback,1950000.0,175000.0,660.0,,9,Suzuki,Alto
Suzuki Swift DX 1.3 2013,2013,Petrol,Manual,Lahore,Unlisted,Local,Hatchback,1925000.0,145000.0,1300.0,,7,Suzuki,Swift
Daihatsu Cuore CX Eco 2006,2006,Petrol,Manual,Sindh,Blue,Local,Hatchback,650000.0,80000.0,800.0,,2,Daihatsu,Cuore
Suzuki Mehran VX Euro II 2013,2013,Petrol,Manual,Karachi,Solid White,Local,Hatchback,840000.0,98000.0,796.0,,7,Suzuki,Mehran
Mitsubishi Pajero Exceed 2.5D 1988,1988,Diesel,Manual,Sindh,Dark Brown,Imported,SUV,1000000.0,35000.0,2500.0,,6,Mitsubishi,Pajero
Daihatsu Taft G Turbo 2022,2022,Petrol,Automatic,Un-Registered,Turquoise,Imported,Mini Vehicles,3650000.0,36000.0,660.0,,15,Daihatsu,Taft
Toyota Corolla Cross 1.8 HEV X 2024,2024,Hybrid,Automatic,Islamabad,Platinum White Pearl,Local,SUV,9500000.0,12070.0,1800.0,,22,Toyota,Corolla
Honda Civic RS 2023,2023,Petrol,Automatic,Islamabad,Grey,Local,Sedan,8780000.0,49000.0,1500.0,,14,Honda,Civic
Toyota Yaris Hatchback X 2023,2023,Petrol,Automatic,Un-Registered,Super White,Imported,Hatchback,4600000.0,16000.0,1000.0,,12,Toyota,Yaris
Toyota Hilux Revo V Automatic 2.8 2022,2022,Diesel,Automatic,Punjab,Super White,Local,Double Cabin,13300000.0,42000.0,2800.0,,14,Toyota,Hilux
Suzuki Alto 2007,2007,Petrol,Automatic,Karachi,Blue,Local,Unknown,1300000.0,80000.0,660.0,,0,Suzuki,Alto
Honda Vezel Hybrid Z 2015,2015,Hybrid,Automatic,Sindh,White,Imported,Crossover,4700000.0,150000.0,1500.0,,15,Honda,Vezel
KIA Stonic EX+ 2023,2023,Petrol,Automatic,Islamabad,Blue,Local,Crossover,5850000.0,14800.0,1400.0,,12,KIA,Stonic
Suzuki Cultus VXRi 2008,2008,Petrol,Manual,Punjab,White,Local,Hatchback,1100000.0,85000.0,1000.0,,3,Suzuki,Cultus
Suzuki Mehran VXR Euro II 2015,2015,Petrol,Manual,Lahore,Silky Silver,Local,Hatchback,1065000.0,100000.0,796.0,,4,Suzuki,Mehran
Toyota Prius S 1.5 2007,2007,Hybrid,Automatic,Islamabad,Silver,Imported,Sedan,2750000.0,250000.0,1500.0,,14,Toyota,Prius
Toyota Aqua L 2014,2014,Hybrid,Automatic,Islamabad,Silver,Imported,Hatchback,4075000.0,155000.0,1500.0,,10,Toyota,Aqua
Honda Civic VTi Prosmatec 1.8 i-VTEC 2011,2011,Petrol,Automatic,Lahore,Crystal Black,Local,Sedan,2965000.0,123703.0,1800.0,,11,Honda,Civic
Chevrolet Joy 2006,2006,Petrol,Manual,Punjab,White,Local,Unknown,720000.0,143210.0,800.0,,8,Chevrolet,Joy
Toyota Noah G 2014,2014,Hybrid,Automatic,Karachi,Black,Imported,MPV,5300000.0,147000.0,1800.0,,13,Toyota,Noah
Toyota Yaris Sedan ATIV X CVT 1.5 2021,2021,Petrol,Automatic,Islamabad,Super White,Local,Sedan,4755000.0,34000.0,1500.0,,20,Toyota,Yaris
Toyota Corolla Altis Automatic 1.6 2018,2018,Petrol,Automatic,Lahore,Graphite Grey,Local,Sedan,4850000.0,71000.0,1600.0,,14,Toyota,Corolla
Toyota Prado TX L Package 2.7 2021,2021,Petrol,Automatic,Un-Registered,White Pearl Crystal Shine,Imported,SUV,31200000.0,13013.0,2700.0,,16,Toyota,Prado
Suzuki Swift DLX Automatic 1.3 Navigation 2018,2018,Petrol,Automatic,Karachi,Grey,Local,Hatchback,2350000.0,108865.0,1300.0,,15,Suzuki,Swift
Toyota Raize Z 2020,2020,Petrol,Automatic,Islamabad,Shining White Pearl,Imported,Crossover,6400000.0,29000.0,1000.0,,12,Toyota,Raize
Toyota Corolla Altis Automatic 1.6 2015,2015,Petrol,Automatic,Karachi,Super White,Local,Sedan,3550000.0,76740.0,1600.0,,19,Toyota,Corolla
Toyota Corolla GLi Automatic 1.3 VVTi 2015,2015,Petrol,Automatic,Islamabad,Grey,Local,Sedan,4150000.0,100000.0,1300.0,,11,Toyota,Corolla
Audi A3 1.8 TFSI 2015,2015,Petrol,Automatic,Lahore,Florett Silver Metallic,Imported,Sedan,6200000.0,78000.0,1800.0,,13,Audi,A3
Suzuki Ravi Euro II 2022,2022,Petrol,Manual,Punjab,Solid White,Local,Pick Up,1800000.0,27500.0,800.0,,1,Suzuki,Ravi
